pgn,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8
520,25,136,49,0,76,50,49,49
552,49,48,0,204,0,108,32,0
744,50,0,240,0,0,0,0,0
1128,32,9,64,1,0,7,0,0
1266,47,64,156,208,95,68,192,20
1330,127,38,52,0,0,0,0,0
973,255,253,0,0,11,34,96,34
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,1,0,30
1037,0,0,0,0,0,0,0,1
773,255,195,0,7,179,0,32,0
520,25,120,50,0,76,50,49,49
552,49,48,0,219,0,108,32,0
840,0,38,41,62,1,3,96,64
114,2,0,0,0,0,0,0,0
968,8,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
973,255,253,0,0,11,34,96,19
813,127,192,1,0,128,0,0,0
749,153,0,0,0,0,0,0,0
909,0,0,0,0,175,155,70,0
1101,0,0,0,0,0,0,0,0
773,255,195,0,135,68,0,32,0
520,25,120,50,0,76,50,50,50
552,50,48,0,233,0,108,32,0
744,50,0,240,0,0,0,0,0
952,230,135,205,255,205,205,128,4
1010,0,0,0,0,0,0,0,0
1074,129,25,64,0,0,12,61,82
1554,128,32,1,6,1,34,0,16
973,255,253,0,0,11,34,96,4
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,2,0,30
1037,0,0,0,0,0,0,0,2
773,255,195,0,7,213,0,32,0
520,25,136,50,0,76,50,50,50
552,50,48,0,248,0,108,32,0
840,0,38,41,62,1,3,96,64
1416,254,0,0,15,0,61,32,6
968,8,0,0,0,0,0,0,0
1080,49,50,32,128,0,0,0,0
1160,59,15,102,0,0,58,0,0
1106,0,0,0,3,0,0,0,0
1400,0,0,0,0,0,0,0,0
973,255,253,0,0,11,34,96,245
1069,30,0,136,254,0,0,0,0
813,127,192,1,0,128,0,0,0
773,255,195,0,135,102,0,32,0
520,25,136,50,0,76,50,50,50
552,50,48,0,7,0,108,32,0
744,50,0,240,0,0,0,0,0
1128,32,9,64,1,0,7,0,0
1042,24,0,0,1,0,58,24,0
1390,240,0,0,0,0,0,0,0
973,255,253,0,0,11,34,96,230
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,3,0,30
1037,0,0,0,0,0,0,0,3
773,255,195,0,7,247,0,32,0
520,25,144,50,0,76,50,50,50
552,50,48,0,22,0,108,32,0
840,0,38,41,62,1,3,96,64
1166,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,2,0
968,8,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
1294,0,0,8,18,0,0,255,37
1394,88,128,85,128,0,0,0,0
973,255,253,0,0,11,34,96,215
813,127,192,1,0,128,0,0,0
749,138,0,0,0,0,0,0,0
909,0,0,0,0,175,170,70,0
1101,0,0,0,0,0,0,0,0
773,255,195,0,7,8,0,32,0
520,25,144,50,0,76,50,50,50
552,50,48,0,37,0,108,32,0
744,50,0,240,0,0,0,0,0
952,230,111,205,255,205,205,144,4
973,255,253,0,0,11,34,96,200
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,4,0,30
1037,0,0,0,0,0,0,0,4
773,255,194,0,135,137,0,32,0
520,25,128,50,0,76,50,50,50
552,50,48,0,52,0,108,32,0
840,0,38,41,62,1,3,96,64
968,8,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0
1074,129,26,64,0,0,12,61,82
1426,19,88,0,10,252,17,82,106
973,255,253,0,0,11,34,96,185
1293,0,0,0,0,0,100,140,89
813,127,192,1,0,128,0,0,0
773,255,195,0,7,42,0,32,0
520,25,128,50,0,76,50,50,50
552,50,48,0,67,0,108,32,0
744,50,0,240,0,0,0,0,0
1128,32,9,64,1,0,7,0,0
1080,50,50,32,0,0,0,0,0
1106,0,0,0,3,0,0,0,0
973,255,253,0,0,11,34,96,170
1069,30,0,121,254,0,0,0,0
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,5,0,30
1037,0,0,0,0,0,0,0,5
773,255,195,0,7,59,0,32,0
520,25,120,50,0,76,50,50,50
552,50,48,0,82,0,108,32,0
840,0,38,41,61,1,3,96,64
1173,127,0,32,127,0,0,0,0
968,8,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
1042,24,0,0,1,0,58,24,0
973,255,253,0,0,11,34,96,155
813,127,176,1,0,128,0,0,0
749,123,0,0,0,0,0,0,0
909,0,0,0,0,175,185,70,0
1101,0,0,0,0,0,0,0,0
773,255,195,0,7,76,0,32,0
520,25,120,50,0,76,50,50,50
552,50,48,0,97,0,108,32,0
744,50,0,240,0,0,0,0,0
1422,0,0,0,0,0,0,0,0
952,230,135,205,255,205,205,160,4
1266,47,64,156,208,95,68,192,20
1330,127,38,52,0,0,0,0,0
973,255,254,0,0,11,34,96,124
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,6,0,30
1037,0,0,0,0,0,0,0,6
773,255,194,0,7,77,0,32,0
520,25,136,50,0,76,50,50,50
552,50,48,0,112,0,108,32,0
840,0,38,41,61,1,3,96,64
114,2,0,0,0,0,0,0,0
968,8,0,0,0,0,0,0,0
973,255,254,0,0,11,34,96,109
813,127,192,1,0,128,0,0,0
773,255,195,0,135,238,0,32,0
520,25,144,50,0,76,50,50,50
552,50,48,0,143,0,108,32,0
744,50,0,240,0,0,0,0,0
1128,32,9,64,1,0,7,0,0
1010,0,0,0,0,0,0,0,0
1074,129,27,64,0,0,12,61,82
1554,128,32,1,6,1,37,0,16
973,255,254,0,0,11,34,96,94
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,7,0,30
1037,0,0,0,0,0,0,0,7
773,255,194,0,7,111,0,32,0
520,25,144,50,0,76,50,50,50
552,50,48,0,156,0,110,32,0
840,0,38,41,61,1,3,96,64
1416,254,0,0,15,0,61,32,6
1518,252,255,164,72,0,0,0,0
968,8,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
1080,50,50,32,128,0,0,0,0
1106,0,0,0,3,0,0,0,0
1160,59,15,102,0,0,58,0,0
1400,0,0,0,0,0,0,0,0
973,255,254,0,0,11,34,96,79
1069,30,0,106,254,0,0,0,0
813,127,192,1,0,128,0,0,0
749,108,0,0,0,0,0,0,0
909,0,0,0,0,175,200,70,0
1101,0,0,0,0,0,0,0,0
520,25,112,50,0,76,50,50,50
552,50,48,0,171,0,110,32,0
744,50,0,240,0,0,0,0,0
773,255,195,0,7,128,0,32,0
952,230,143,205,255,205,205,176,4
1042,24,0,0,1,0,58,24,0
1390,240,0,0,0,0,0,0,0
973,255,253,0,0,11,34,96,64
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,8,0,30
1037,0,0,0,0,0,0,0,8
773,255,195,0,7,145,0,32,0
520,25,112,50,0,76,50,50,50
552,50,48,0,186,0,110,32,0
840,0,38,41,61,1,3,96,64
1166,0,0,0,0,0,0,0,0
968,8,0,0,0,0,0,0,0
1294,0,0,8,18,0,0,255,39
1394,88,128,85,128,16,0,0,0
973,255,253,0,0,11,34,96,49
813,127,192,1,0,128,0,0,0
773,255,194,0,135,50,0,32,0
520,25,104,50,0,76,50,50,50
552,50,48,0,201,0,110,32,0
744,50,0,240,0,0,0,0,0
1128,32,9,64,1,0,7,0,0
973,255,253,0,0,11,34,96,34
781,0,0,0,0,0,0,0,0
845,0,35,250,250,0,9,0,30
1037,0,0,0,0,0,0,0,9
773,255,195,0,7,179,0,32,0
520,25,104,50,0,76,50,50,50
552,50,48,0,216,0,110,32,0
840,0,38,41,61,1,3,96,64
968,8,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
1074,129,28,64,0,0,12,61,82
1426,19,88,0,10,252,17,82,71
973,255,253,0,0,11,34,96,19
1293,0,0,0,0,0,99,140,105
813,127,192,1,0,128,0,0,0
749,93,0,0,0,0,0,0,0
909,0,0,0,0,175,215,70,0
