ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 11:03:04
Stop time: 11:03:55
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:40:30.185";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:40:30.186";"3C7";"Std";"";"26 00 00 00 05 40 A0 00"
"00:40:30.186";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:40:30.189";"FD";"Std";"";"2D D4 1F 80 00 00 00 00"
"00:40:30.194";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.194";"3DC";"Std";"";"E0 00 BA 0A 00 08 00 00"
"00:40:30.194";"31E";"Std";"";"E5 E8 3F 00 00 00 00 00"
"00:40:30.195";"107";"Std";"";"00 00 FE E9 00 15 0E FB"
"00:40:30.196";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:40:30.196";"3E5";"Std";"";"E2 15 00 00 00 00 00 00"
"00:40:30.197";"17F0004A";"Ext";"";"20 4A 00 00 00 00 00 00"
"00:40:30.197";"6AE";"Std";"";"00 00 00 00"
"00:40:30.198";"101";"Std";"";"8F 05 7D 00 82 25 00 00"
"00:40:30.204";"663";"Std";"";"60 28 20 0E 17 B2 23 00"
"00:40:30.206";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:40:30.209";"FD";"Std";"";"B7 D5 1F 80 00 00 00 00"
"00:40:30.214";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.214";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:40:30.214";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:40:30.215";"107";"Std";"";"00 00 FE E9 00 15 13 FB"
"00:40:30.217";"32A";"Std";"";"92 07 00 00 48 02 00 00"
"00:40:30.218";"101";"Std";"";"14 06 7E 00 82 28 00 00"
"00:40:30.221";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:40:30.221";"3C0";"Std";"";"80 0E 03 00"
"00:40:30.222";"3D5";"Std";"";"F2 04 00 04 00 00 00 00"
"00:40:30.222";"30B";"Std";"";"10 2B 01 00 08 00 00 10"
"00:40:30.222";"3D6";"Std";"";"04 08 00 00 00 00 00 00"
"00:40:30.222";"583";"Std";"";"00 10 00 00 00 48 40 00"
"00:40:30.223";"584";"Std";"";"3E 00 00 00 00 00"
"00:40:30.223";"5A0";"Std";"";"00 0A 80 20 78"
"00:40:30.223";"17333410";"Ext";"";"3D 12 00 00 00"
"00:40:30.223";"5E1";"Std";"";"A7 2A 00 60 FE 00 00 00"
"00:40:30.223";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:40:30.224";"3DA";"Std";"";"22 08 00 00 00 2C 04 03"
"00:40:30.226";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:40:30.229";"FD";"Std";"";"A5 D6 1F 80 00 00 00 00"
"00:40:30.229";"31B";"Std";"";"56 05 00 00 00 D1 13 00"
"00:40:30.232";"40";"Std";"";"47 04 00 00 C0 00 00 00"
"00:40:30.234";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:40:30.234";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:40:30.235";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.235";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:40:30.235";"107";"Std";"";"00 00 FE E9 00 15 17 FB"
"00:40:30.236";"520";"Std";"";"F1 04 00 08 00 0B 00 00"
"00:40:30.238";"101";"Std";"";"84 07 7E 00 82 26 00 00"
"00:40:30.242";"17333110";"Ext";"";"3C 6F 00 00 00 00"
"00:40:30.244";"31E";"Std";"";"DA E9 3F 00 00 00 00 00"
"00:40:30.244";"3DC";"Std";"";"E0 00 D2 0A 00 08 00 00"
"00:40:30.244";"3BE";"Std";"";"00 20 E7 51 88 80 0C 80"
"00:40:30.248";"FD";"Std";"";"9F D7 1F 80 00 00 00 00"
"00:40:30.254";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.254";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:40:30.254";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:40:30.255";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:40:30.255";"481";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.255";"5EA";"Std";"";"00 00 00 36 F8 FE FB FF"
"00:40:30.255";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:40:30.256";"5EB";"Std";"";"00 00 FE FE FB 0F 80 FF"
"00:40:30.256";"485";"Std";"";"00 06 40 28 A8 DB 74 58"
"00:40:30.256";"17F00046";"Ext";"";"20 46 00 00 00 00 00 80"
"00:40:30.256";"107";"Std";"";"00 00 FE E9 00 15 1C FB"
"00:40:30.257";"1A55552B";"Ext";"";"00 00 00 00 00 00 00 00"
"00:40:30.257";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:40:30.257";"6B5";"Std";"";"FD 83 FD 03 FD 00 FD 07"
"00:40:30.257";"650";"Std";"";"00 27 44 00 00 00 00 00"
"00:40:30.258";"1A5554A8";"Ext";"";"81 3E FF FF A8 DB 74 58"
"00:40:30.258";"101";"Std";"";"F9 08 7E 00 82 23 00 00"
"00:40:30.262";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:40:30.264";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:40:30.265";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:40:30.267";"32A";"Std";"";"D0 08 00 00 48 02 00 00"
"00:40:30.268";"FD";"Std";"";"58 D8 1F 80 00 00 00 00"
"00:40:30.272";"30B";"Std";"";"10 2C 01 00 08 00 00 10"
"00:40:30.272";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:40:30.272";"5F2";"Std";"";"00 00"
"00:40:30.274";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.274";"5F5";"Std";"";"FE 07 F8 1F 00 FF DF FF"
"00:40:30.276";"107";"Std";"";"00 00 FE E9 00 15 20 FB"
"00:40:30.277";"394";"Std";"";"5F 4F 00 01 00 00 00 00"
"00:40:30.278";"101";"Std";"";"28 09 7E 00 82 22 00 00"
"00:40:30.279";"31B";"Std";"";"36 06 00 00 00 D1 13 00"
"00:40:30.282";"40";"Std";"";"23 05 00 00 C0 00 00 00"
"00:40:30.282";"17333111";"Ext";"";"90 1D 4C 55 09 31 30 36"
"00:40:30.285";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:40:30.285";"391";"Std";"";"3C 88 23 47 00 27 00 20"
"00:40:30.286";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:40:30.286";"3C7";"Std";"";"FD 00 00 00 05 40 A0 00"
"00:40:30.288";"656";"Std";"";"00 30 0A 00 00 00 00 00"
"00:40:30.288";"FD";"Std";"";"6A D9 1F 80 00 00 00 00"
"00:40:30.292";"17333111";"Ext";"";"D0 2E 33 20 EF A1 8A 00"
"00:40:30.293";"31E";"Std";"";"EE EA 3F 00 00 00 00 00"
"00:40:30.294";"3DC";"Std";"";"E0 00 F0 0A 00 08 00 00"
"00:40:30.294";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.296";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:40:30.296";"107";"Std";"";"00 00 FE E9 00 15 25 FB"
"00:40:30.296";"3E5";"Std";"";"EB 16 00 00 00 00 00 00"
"00:40:30.298";"101";"Std";"";"4B 0A 7E 00 82 24 00 00"
"00:40:30.301";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:40:30.302";"17333111";"Ext";"";"D1 00 00 06 4D 49 58 20"
"00:40:30.304";"663";"Std";"";"60 28 20 0E 16 B2 23 00"
"00:40:30.306";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:40:30.307";"6B4";"Std";"";"02 4D 35 31 31 39 38 35"
"00:40:30.308";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:40:30.308";"FD";"Std";"";"26 DA 1F 80 00 00 00 00"
"00:40:30.312";"17333111";"Ext";"";"D2 44 45 00 00 00 00 00"
"00:40:30.314";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.314";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:40:30.314";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:40:30.316";"107";"Std";"";"00 00 FE E9 00 15 29 FB"
"00:40:30.316";"670";"Std";"";"14 10 00 00 FE 00 00 80"
"00:40:30.317";"32A";"Std";"";"B4 09 00 00 48 02 00 00"
"00:40:30.318";"101";"Std";"";"9A 0B 7E 00 82 25 00 00"
"00:40:30.321";"3C0";"Std";"";"35 0F 03 00"
"00:40:30.321";"3D5";"Std";"";"79 05 00 04 00 00 00 00"
"00:40:30.322";"3D6";"Std";"";"05 08 00 00 00 00 00 00"
"00:40:30.322";"30B";"Std";"";"10 2D 01 00 08 00 00 10"
"00:40:30.322";"588";"Std";"";"00 00 00 1E 00 00 00 00"
"00:40:30.322";"5BB";"Std";"";"FE FE 00 00 00 00 00 00"
"00:40:30.323";"17333111";"Ext";"";"D3 00 00 00 00"
"00:40:30.323";"5F4";"Std";"";"00 00 64 00 80 00 40 00"
"00:40:30.323";"17F0000E";"Ext";"";"20 0E 00 00 00 00 00 80"
"00:40:30.323";"6B0";"Std";"";"5B 02 C8 02 8F 6A"
